date,time,tweet,Food Delivery,Aspect,Sentiment
2020-03-23,15:02:17,callcenter #foodpanda คือพูดไม่ดีมากนะ โมโหมาก คือเข้าใจว่าต้องทำงานที่บ้านเพราะโควิดจ้าาา แต่ฉันมีปัญหา ก็ควรแก้ไหมอ่ะ และใช้น้ำเสียงคือไม่ดีมาก พอนี่บ่นก็คือโยนไปให้คะแนนเลย ทั้งๆ ที่ยังพูดไม่จบ คือไรวะ,Yes,Company,Negative
2020-03-23,14:42:57,"Food panda นี่เหี้ยสุดตั้งแต่สั่งมาละ
เปลี่ยนแปลงออเดอร์ไม่ได้ ยกเลิกออเดอร์เอาไม่ได้ ร้านก็ยกเลิกไม่ได้ คอลเซ็นเตอร์ไม่มีเบอร์ ให้เมลหาอย่างเดียว อีสัสแดกวันนี้ไงไม่ได้แดกพรุ่งนี้ #foodpanda",Yes,Company,Negative
2020-03-23,12:45:47,ขอนแก่นประกาศปิดเมืองแล้ว @foodpanda_th ก็ต้องปิดกับเขาด้วยหรือคะ ในแอพบอกลดระยะจัดส่งแต่บางร้านอยู่ห่างจากบ้านไปไม่ถึงกิโลเลยอะ หรือไรเดอร์วิ่งในระยะไม่เกิน 500 เมตร ไม่อยากสั่งแกรบ จะสั่ง #foodpanda แต่ร้านอาหารในแอพก็คือ....😔  pic.twitter.com/XHslSaSK1h,Yes,System,Negative
2020-03-23,12:29:14,สั่งอาหาร #foodpanda รอของนานเปนชม.ยังเข้าใจคนสั่งเยอะ แต่รับของมาคือไก่ทอดเย็นชืดอะ งง,Yes,Employee,Negative
2020-03-23,12:13:53,ใครเป็นผู้ใช้ใหม่​ foodpanda​ ทักหาเราได้น้าเดี๋ยวส่งลิ้งส่วนลด​100บาท​ (​เมื่อสั่ง200บาท)​ ให้ค้าบ​ #foodpanda​ #ส่วนลดfoodpanda #ลดfoodpanda,Yes,Price,Neutral
2020-03-23,11:48:08,"รีวิว! #foodpanda #ฟู้ดเเพนด้า 
สั่ง Chester 424฿ ลดเหลือ 112฿!!!!!!!

นี่หมดหวังกับโค้ด MOVE50 เพราะไม่ทัน5555555เลยได้สิทธิผู้ใช้ใหม่เว้ย ลด100฿ (ขั้นต่ำ200฿) เเล้วเชสเต้อลด50%อยู่เเล้ววว ในสถานการณ์เเบบนี้ ถือว่าคุ้มมากกกกก ไปสั่ง!!!! #อร่อยไปแดก 

สำหรับผู้ใช้ใหม่** pic.twitter.com/hLzBS6FUDF",Yes,Price,Positive
2020-03-23,11:44:34,"ไหนใคร Work From Home อยู่บ้านบ้างมามุงกันตรงนี้เร็ว เรารวมร้านเดลีเวอรี่ส่งตรงความอร่อยถึงหน้าบ้านมาให้แล้วนะ #อยู่บ้านเราต้องรอด
#ใครสั่งข้าวปะคะ #Covid19 #McDonald #kfc #pizzadelivery #GrabFood #Linemanfood #foodpanda #get #food #MasterChefAllStarsThailand #รีวิวของกิน pic.twitter.com/nK4MF2niRu",No,,
2020-03-23,11:33:48,"เที่ยงนี้จะกินอะไรดีน๊าาา?? สั่งข้าวมันไก่ ไก่ในหินสิคะ สะดวก สะอาด ถูกหลักอนามัย 
.
🐔🍚🛵💨
#ไก่ในหิน #kainaihin #ลาดพร้าววังหินซอย8 #delivery #lineman #foodpanda #grabfood # get #งานevent #ออกบูธ #ข้าวมันไก่ #ไก่ทอด…  https://www.instagram.com/p/B-EBnUNBovW/?igshid=171dzantvfg4f …",No,,
2020-03-23,08:47:32,ใครเป็นลูกค้าใหม่ #foodpanda ยังไม่เคยใช้ สนใจรับโค้ดลด 100 เมื่อสั่งครบ 200 ทัก dm เรามาได้เลยนะคะ #foodpandaTH pic.twitter.com/aCyVzZgdeQ,Yes,Price,Neutral
2020-03-23,08:28:13,โค้ดผู้ใช้ใหม่ของ #foodpanda  move50 ลดสูงสุด 180 บาท นี่สั่งพิซซ่า 1 แถม 1 399 ลด 180 เหลือ 219 ไปค่ะพี่สุชาติ!!  pic.twitter.com/yIdOO0u717,Yes,Price,Neutral
2020-03-22,22:59:25,พนักงานส่งอาหาร #GrabFood #LineMan #FoodPanda ต้องเน้นมาตรการป้องกันการแพร่เชื้อ #โควิด19,Yes,Employee,Neutral
2020-03-22,21:51:22,"ในสภาวะที่ lock down แบบนี้
อยากเรียกร้องให้ #GrabFood #LINEMAN #foodpanda ช่วยออกมาตรการลดค่าบริการ ทั้งฝั่งลูกค้าผู้บริโภคและฝั่งร้านอาหาร เพื่อประคองกันให้ผ่านวิกฤตครั้งนี้ไปให้ได้ #โควิค19",Yes,Price,Neutral
2020-03-22,20:49:22,"เมนูค่ำนี้:
 - น้ำตกหมู
- ข้าวเหนียว
- ต้มแซ่บกระดูกอ่อน
#Foodpanda
-----
#SocialDistancing #COVIDー19 #โควิด19",No,,
2020-03-22,19:52:29,ใครเป็นลูกค้าใหม่อยากได้โค้ดส่วนลด100บาททักมาได้นะคะ #foodpanda,Yes,Price,Neutral
2020-03-22,19:35:59,"Food Delivery ขอบคุณที่มีพวกเขา🙏
ให้ฉันได้อิ่มท้อง ✌🏿✌🏿 สู้สู้นะ
 เป็นกำลังใจให้ ดูแลตัวเองดีๆนะคะ
#foodpanda
#LINEMAN
#fooddelivery pic.twitter.com/zp4co92oct",No,,
2020-03-22,18:05:01,มื้อเย็นวันนี้ 🍕1 แถม 1 โปรพิซซ่าฮัท #foodpanda  pic.twitter.com/CN03RrIiKv,No,,
2020-03-22,17:55:22,ใครมีโค้ดส่วนลดบ้างแง้  #foodpanda,Yes,Price,Neutral
2020-03-22,16:44:14,นามสกุลจะไม่ถูกไงอะ5555555555555555555 นี่ตามบัตรปชช.เลยนะหรือจะให้เราใช้นามสกุลของโอปป้าแทนคะ  #foodpanda  pic.twitter.com/Kz7iGkaoyS,No,,
2020-03-22,15:42:44,รำคาญอิสีส เวลากูใช้บัตรไม่ได้แล้วโค้ดที่กรอกไปคือยังไม่ได้ใช้มั้ย แต่โดนตัดโค้ดไปแล้ว #foodpanda,Yes,System,Negative
2020-03-22,15:39:18,น้องแพนด้าวิ่งดุ๊กดิ๊กๆ ในซอยเต็มไปหมด เอ็นดูความวิ่งวุ่นนี้ 🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼🐼 #foodpanda,No,,
2020-03-22,15:35:14,"วันนี้ร้านอาหารที่เมกา บางนา ยังสั่งไปทานที่บ้านได้นะคะ ☺️🙏
#สั่งกลับบ้าน #LINEMAN #Takeaway #foodpanda #GrabFood",No,,
2020-03-22,14:57:09,"วันแรกของการปิดร้านทั้ง 7 สาขาเพื่อช่วยลดการติดเชื้อไวรัส แอตมินเห็นละก็รู้สึกเสียดาย แต่ได้รับกำลังใจจากลูกค้าที่เข้ามาสั่ง Take Away และ Delivery กันเรื่อยๆ สู้ๆไปด้วยกัน แล้วเราจะผ่านไปได้ด้วยกันค่า

#COVID19 #โควิท19เราต้องรอด #LINEMAN #bananaleaf #grabfoodth #foodpanda  pic.twitter.com/IAmnmLtjoL",No,,
2020-03-22,14:46:21,"Netflix ตลอดชีพไม่ต้องจ่ายรายเดือน
-1,200฿ หารกันจอละ300฿
หรือซื้อแยกจอ
-ดูได้4จอ
-คมชัด4k
-แอคแท้กิฟการ์ด
-ใช้เมลเดิมตลอด
ไม่มีปัญหาเคลม
#รถโรงเรียนSchoolRangers
#doten
#rosé
#หวังอี้ป๋อWangYibo王一博
#brightwin
#เหงาก็ไลฟ์หน่อยครับ
#foodpanda
#เซียวจ้าน
#Remember
#RunningDaniel pic.twitter.com/0grlCOLunS",No,,
2020-03-22,14:35:01,"รีวิว #foodpanda  
พนักงานมาส่งช้าไป 2 นาที 
เนื่องจากมีออเดอร์ซ้อน
มาถึงขอโทษไม่หยุด 
ขนาดบอกว่าไม่เป็นไรค่ะ 
ยังบอกขอโทษอีกโอ้ย เอ็นดู~~  pic.twitter.com/eCXXAMDxo7",Yes,Employee,Neutral
2020-03-22,14:22:37,พอต้องกักตัวอยู่บ้านสิ่งจำเป็นตอนนี้คือการกิน #foodpanda ตอบโจทย์มาก อยากกินอะไรก็สั่ง ของราคา50 เขาก็ส่งฟรี ที่สำคัญได้อุดหนุนพ่อค้าแม่ค้าให้มีรายได้ด้วย #โควิค19,Yes,Company,Neutral
2020-03-22,13:30:51,ขอบคุณ #foodpanda ค่า ร้อนๆแบบนี้พี่ๆเค้าก็อุตส่าห์ขี่รถมาส่ง  pic.twitter.com/P3kt1G758G,Yes,Employee,Positive
2020-03-22,13:08:14,"หมดนี่คือ134บาทจาก 775 chesterชุด424+(แมคโดนัลด์ชุด299+พายสับปรด26+พายข้าวโพด26) คุ้มเวอร์
#foodpanda  pic.twitter.com/Yv5pIQIFvN",Yes,Price,Positive
2020-03-22,12:55:42,"Size XL 4ถ้วย 110บ. ตกถ้วยละ27.5 ถูกกว่าsize s อีก ใช้ส่วนลดของAISโคตรคุ้มมมมม 
#foodpanda  pic.twitter.com/UJVpbju0QJ",Yes,Price,Positive
