date,time,username,tweet,Food Delivery,Aspect,Sentiment
2020-03-09,22:21:30,phukhaopost,"เสี่ยอุบลฯ ประกาศตามหาหนุ่ม #แกร็บ #ปั่นจักรยานส่งอาหาร จะควักเงินซื้อมอเตอร์ไซค์ให้ แต่กลับถูกวัยรุ่นโปรไฟล์หรู ขู่ฟ้องกลับ ทำเอางงกันทั้งโซเชียล.. #แกร็บฟู้ด #grabfood
 https://phukhaopost.com/news/6-0-7816-%E0%B9%80%E0%B8%AA%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B9%80%E0%B8%AB%E0%B8%A1%E0%B8%B2%E0%B8%AD%E0%B8%B8%E0%B8%9A%E0%B8%A5%E0%B8%AF-%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%AB%E0%B8%99%E0%B8%B8%E0%B9%88%E0%B8%A1%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B9%87%E0%B8%9A-%E0%B8%84%E0%B8%A7%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%87%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B9%88%E0%B8%A7%E0%B8%99%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A3%E0%B8%96%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%99 … pic.twitter.com/3INReqGVJv",No,,
2020-03-09,21:07:12,chomethechicken,"👑Sneak Peak to our new Menu
เมนูใหม่ของร้านโชมี เดอะ ชิคเก้น ที่กำลังจะเพิ่มเติมเร็วๆๆนี้นะคะ

1) ข้าวไก่อบสามกษัตริย์ ราคา 99 บาท 🍽
2) ช้ามหมูย่างองครักษ์ ราคา 79 บาท 🍱

รอติดตามชมนะคะ 🥳
#อร่อยบอกต่อ #อร่อยนะรู้ยัง #อร่อยต้องลอง #LINEMAN #GrabFood #GrabFoodTH #foodpandaTH pic.twitter.com/sB24tWGOm2",No,,
2020-03-09,20:39:25,missxqhkr,#เตือนภัย ด้วยความหิวนี้จึงรีบรับของ พอมาเช็คดู อ้าวได้ของไม่ครบ ละแกร้บขับมอไซออกไปแล้ว งงมาก สั่งหลายรอบ ใช้บริการมาตลอดไม่เคยเจอปัญหาออเดอร์ไม่ครบ สรุปคือ ผิดพลาดที่พนักงานในร้าน หรือพนักงานส่งของ ละคือ งงพนักงานส่งของมาก สั่งเพิ่มซอส คือไม่ได้รับซอสเลย อย่างผี #grabfood,Yes,Employee,Negative
2020-03-09,20:36:11,simplynaturer,สงสัยอ่ะค่ะ @GrabTH ทำไมค่าส่งอาหารจากร้านเดียวกัน เมื่อวานกับวันนี้ ถึงต่างกัน 10 บาทคะ ทั้งๆที่ส่งที่เดียวกัน #grabfood #GrabFoodTH,Yes,Price,Neutral
2020-03-09,20:26:36,lunmonsterling,"ตอนนี้เราเจอปัญหาสั่งGrab food กดซื้อจ่ายผ่านบัตรตัดเงินแล้ว คนขับยกเลิกออเดอร์แต่ไม่ได้เงินคืน เราแจ้งไป3วันยังไม่ได้เงินคืน ควรทำยังไงดี #ตอนนี้คิดว่าคงใช้น้อยลงและเลิกสั่ง #grabfood
#หน้ากากอนามัยหายไปไหน
#เงินหายไม่ได้คืน",Yes,System,Neutral
2020-03-09,20:13:12,exolarmymoaong,Grab ควรทำแบบ shopee .. ให้หักเงินไว้กองกลางเลย แช้วกดรับสินค้าในแอปของ Grab เหมือน Kerry !!! ตัดปัญหาการแกล้งสั่งแล้วทำให้ พนง เค้าต้องควักเนื้อ #GrabTH #GrabFood #Grab,Yes,System,Neutral
2020-03-09,18:05:47,mmaelep,แงงง ต้องรู้สึกยังไงดี 😭 #GrabFood #GrabFoodTH #แกรป pic.twitter.com/avA4PLm56B,No,,
2020-03-09,17:10:07,chanakok,อยากกินอะไรไม่รู้ ขนาดเปิด #GrabFood ยังไม่รู้จะสั่งไร 😥😥😥,No,,
2020-03-09,15:28:44,jbrxmm,แกเราหิวววววว เราหิวข้าววเรารอมานานแล้ว เราสั่งก่อนที่เราจะหิวอีกจนตอนนี้เราหิวมากๆๆๆเลย จะร้องไห้แล้วนะ #GrabFood  pic.twitter.com/IPMVE6TWLM,Yes,Employee,Negative
2020-03-09,13:14:32,_1011micky,เนี่ยยยย ข้อเสียของ #GrabFood ตอนนี้คือไม่เห็นว่าคนรับออเดอร์อยู่ไหนแล้ว มันแบบ เห้ออออออออออ,Yes,System,Negative
2020-03-09,12:45:46,jeab3jp,"ไม่ส่งมาของแถม...

#grabfood #peppina",No,,
2020-03-09,11:58:31,august_6j,"อยากสอบถามเรื่องเอาเงินออกจากแอพยังไงคะ โทรไปเบอรนี้ 028888888 จนท บอกว่าให้ติดต่อกับทางแกร็บ แต่หาเบอร์​คอล​เซ็นเตอร์​แกร็บไม่เจอค่ะ เจอเบอร์​นี้ 020212500 แต่ไม่ติด​
#Grab #GrabFoodTH #GrabFood @GrabTH",Yes,Company,Neutral
2020-03-08,20:02:17,polahha2,เอาจริงๆ #Lineman #GrabFood หรือบริการส่งอาหาร delivery นี่เสริมสร้างความสัมพันธ์ในครอบครัวได้เหมือนกันนะ แบบสั่งอาหารมากินด้วยกัน นั่งอยู่ในบ้านเราเอง เกยกันดูทีวี 😆😍,No,,
2020-03-08,18:46:39,buono_46,เลิกใช้ #GrabFood แล้วไปใช้แอปอื่นเถอะครัฟ,Yes,Company,Negative
2020-03-08,15:26:12,patanchanok,นี่คือภาพโรตีที่กินทางร้าน(คนละสาขานะ)กับที่สั่งกับgrab คือคิดว่าคนละร้านแต่ปริมาณชีสควรใกล้เคียงกันมากกว่านี้?☹️แถมคนส่งก็ทำเนยหกหมด(สงสัยรีบมาก😂) แต่เราโกรธที่ชีสได้มา30%จากที่กินร้าน สั่งออนไลน์กับกินที่ร้านคนละมาตรฐานหรอ เราไม่รู้ แต่ถ้ามาตรฐานเดียวกันฝากเตือนร้าน #grabfood  pic.twitter.com/8q8P6nLzhg,No,,
2020-03-08,13:21:09,s_jaa_b2sty,โห เดี๋ยวนี้มี small order fee สำหรับออเดิอร์เล็กด้วยอ่ะ ขนาดนี้แล้วอ่ะ   แทรคพี่แกรบก็ไม่ได้ ไม่รู้อยู่ใกล้หรือไกล  ลาแกรบฟู้ดดีกว่า ไปใช้ของเจ้าอื่นที่ไม่หยุมหยิมก็ได้ #GrabFood  pic.twitter.com/9aDidN3APf,Yes,Price,Negative
2020-03-08,11:58:27,1797pp,อยู่ๆก็มีค่าคำสั่งซื้อขนาดเล็ก กูใช้มึงเพราะซื้อของแค่50บาท เค้าก็มีส่งเนี้ยแหละ เลิกๆๆ เลิกใช้ #GrabFood  pic.twitter.com/7mlc3zTnpK,Yes,Price,Negative
2020-03-08,11:29:14,momotomoga,อ่ะ คือยังไง สูบบุหรี่ด้วยนะ ลูกค้าในร้านนั่งไหล่เยียดเลยจ้า #GrabFood good man  pic.twitter.com/SFeSLLodis – at ปตท. (PTT),No,,
2020-03-07,19:07:15,lifeisnothings,"เมื่อคุณขับแกร็บแล้วเจอลูกค้ากวนๆ
made my day สุดๆ55555
#GrabFood  pic.twitter.com/D3rBPqmOE2",No,,
2020-03-07,18:15:22,zezo192119,กูอยากตะโกนบอกพี่แกร็บ....ว่าหนูขอโต๊ดดด!!! ที่ไปสั่งร้านไกล! หนูขอโต๊ดจริงๆ พี่!! /ก้มกราบรอบทิศ..... #GrabFood,Yes,Employee,Neutral
2020-03-07,17:41:57,neinoey25,สั่งอาหาร วันนี้รอ 1 ชม 30 นาที เพราะมีระบบใหม่ ให้แกรบรับงานซ้อนได้ อืมจ้าาา #GrabFood  pic.twitter.com/3dIXseYaLo,Yes,Employee,Negative
2020-03-07,15:16:58,kodchaphan_kk,ลองสั่งของใหม่ อาหารเกาหลีของพี่แกร๊บ ชื่อ The Red Sun แอบดี ข้าวหมูสไลด์ผัดซอสเกาหลีคือมาครบ ที่ปลื้มคือ ต๊อกสไลด์เพราะปกติต๊อกจะใหญ่เรารู้สึกว่ามันเคี้ยวยากอะ #Grabfood #TheRedSun #รีวิวของกิน pic.twitter.com/HvVDrak6g9,No,,
2020-03-07,12:47:32,gapphalakorn,"ด้วยภาวะเศรษฐกิจ​แบบนี้....
""ไม่เลือกงาน ไม่ยากจน"" สุดยอดครับพี่
ใครว่าวินกับ Grab จะทะเลาะกันเสมอไป
นี่ไง👉👉2 in 1 ด้วย
#grabfood #grab #วินจยย #แกร็บฟู้ด pic.twitter.com/Sg1jnngk9c",No,,
2020-03-07,12:08:56,ksnrun,สั่งพิซซ่าจาก grab คือส่งเร็วจริง แต่ดูหน้าหน่อยเถอะ โอ้ยยยยย #GrabFood  pic.twitter.com/CQLGXnirkJ,Yes,Employee,Negative
2020-03-07,09:33:14,augusfifty,บางคนไม่มีออเดอร์ ก็มานั่งออกัน รอลูกค้า เกะกะ จอดรถไม่เป็นที่ขวางทางเข้าร้าน #GrabFood #foodpanda  และอีกหลายเจ้า,Yes,Employee,Negative
2020-03-07,06:59:07,tkbabyandkid,"คลิกเลย ->  https://t.youpik.in.th/t.TZPq 
ช้อปเลย: ฿594.00 -37% | Khaolaor ขาวละออ บิโลบา #ใบแป๊ะก๊วยสกัด 30 เม็ด/ขวด 

#ต้านอนุมูลอิสระ
#กระตุ้นการไหลเวียนของโลหิต
#ป้องกันโรคสมองเสื่อมได้
#เพิ่มสมาธิและความจำ
#GrabFood  pic.twitter.com/nB8eQ6P6WU",No,,
2020-03-07,04:04:52,ppppppppppinok,ในขณะที่คู่แข่งกำลังเรียกลูกค้า #Grabfood กำลังไล่ลูกค้า?  https://twitter.com/giftiizz/status/1235774412856733696 …,Yes,Company,Negative
2020-03-07,02:02:35,xxxxxxxxxx_nnnn,จริง เดี๋ยวนี้ค่าส่งแกร็ปฟู้ดแพงมาก แล้วบางทีค่าส่งเพิ่มขึ้นตามออเดอร์ด้วยนะ ตอนแรกกดไป 2เมนูค่าส่งประมาณ 10กว่าบาท พอกดเพิ่ม แม่งค่าส่งไป20กว่าบาท  เคยโดนค่าส่ง40+ เลิกใช้ค่ะ  ฟู้ดแพนด้าดีกว่าเยอะ ณ ตอนนี้ สั่งถึงยอด 50 แพนด้าส่งฟรี รู้แล้วนะคะต้องใช้เจ้าไหน จบ สวัสดี #GrabFood,Yes,Price,Negative
